Profile_Index,Valid_Count,Gradient_RMSE_dBZ
14231,27,2.8233292
14232,23,2.5721996
14233,22,3.3385577
14234,20,3.448619
14235,22,2.5192637
14236,21,2.4525375
14237,27,5.321198
14238,28,4.968033
14239,31,3.852797
14240,31,4.253111
14241,14,4.903203
14242,21,5.5321717
14243,14,8.101462
14244,18,3.4757872
14245,12,4.029531
14246,11,3.250336
14247,9,2.6479805
14248,7,2.686065
14249,8,2.782687
14250,4,6.1371083
14251,4,5.2921486
14252,1,
14253,3,0.5493193
14254,3,1.5831547
14255,2,
14256,4,2.3711343
14257,0,
14258,0,
14259,0,
14260,7,2.1613383
14261,2,
14262,5,3.9510708
14263,1,
14264,1,
14265,1,
14266,0,
14267,0,
14268,1,
14269,0,
14270,1,
14271,11,1.1157521
14272,20,1.3276505
14273,23,1.1354835
14274,24,1.5160265
14275,24,1.5225507
14276,14,1.8149394
14277,15,1.6163887
14278,11,2.7604582
14279,7,2.0153008
14280,7,2.4197412
14281,7,1.8243526
14282,4,1.9261585
14283,5,2.056063
14284,4,2.6690578
14285,4,1.5623707
14286,1,
14287,2,
14288,1,
14289,4,1.0035164
14290,4,0.83290535
14291,3,0.2453288
14292,4,1.2371099
14293,0,
14294,3,1.9863213
14295,4,0.851121
14296,6,1.4604478
14297,0,
14298,3,0.51803935
14299,2,
14300,4,1.6127414
14301,6,1.3789612
14302,7,1.8921043
14303,8,3.0891604
14304,7,1.5505642
14305,6,3.128525
14306,12,2.340299
14307,3,1.2275546
14308,6,1.1498693
14309,0,
14310,10,4.7800183
14311,13,5.8066735
14312,19,3.1477766
14313,5,4.4772053
14314,12,4.5653934
14315,5,3.4044106
14316,0,
14317,13,2.9491255
14318,0,
14319,18,2.326748
14320,21,4.7012706
14321,11,2.8590612
14322,0,
14323,0,
14324,0,
14325,1,
14326,1,
14327,1,
14328,2,
14329,2,
14330,3,2.5181122
14331,3,2.1843696
14332,0,
14333,0,
14334,0,
14335,0,
14336,0,
14337,1,
14338,1,
14339,0,
14340,0,
14341,0,
14342,3,3.0230417
14343,0,
14344,6,4.5209494
14345,12,3.7827702
14346,17,3.1833427
14347,15,2.6629145
14348,29,2.5980742
14349,28,2.3261967
14350,29,3.1142235
14351,29,3.5424962
14352,18,5.4483566
14353,10,4.485451
14354,10,2.2359972
14355,7,1.7176813
14356,9,2.6674
14357,7,1.9792246
14358,6,2.3196375
14359,2,
14360,1,
14361,5,2.2166295
14362,4,3.2636244
14363,0,
14364,7,1.650458
14365,5,3.0535696
14366,1,
14367,1,
14368,3,8.232047
14369,2,
14370,1,
14371,1,
14372,1,
14373,1,
14374,1,
14375,3,4.488481
14376,5,4.027755
14377,4,4.3196106
14378,6,4.5269165
14379,11,4.8517885
14380,9,3.8060024
14381,9,3.362378
14382,7,4.1470375
14383,5,2.6203709
14384,11,4.7217517
14385,8,5.145076
14386,12,4.9406877
14387,13,4.7324014
14388,12,4.616938
14389,11,2.2313733
14390,9,2.6665156
14391,8,5.090019
14392,11,3.3253195
14393,10,3.0620072
14394,7,3.210564
14395,5,3.2675133
14396,10,4.8601327
14397,9,2.578959
14398,10,2.4892132
14399,3,2.0163965
14400,10,2.3763902
14401,10,2.2209766
14402,11,2.656474
14403,11,2.6358175
14404,13,2.239513
14405,13,1.4520578
14406,12,1.974755
14407,14,2.07515
14408,13,1.5205772
14409,14,2.9305449
14410,15,4.2591257
14411,14,1.3677121
14412,14,3.386199
14413,15,2.8261347
14414,15,3.808145
14415,12,2.5277677
14416,14,2.872374
14417,14,3.1372943
14418,12,2.5351849
14419,21,3.392458
14420,24,3.7252345
14421,26,3.1042416
14422,25,2.463191
14423,25,3.0062249
14424,26,2.3181615
14425,27,2.5260146
14426,25,2.2902563
14427,24,1.8920219
14428,24,2.5260913
14429,20,3.3192918
14430,22,3.536009
14431,24,4.8513513
14432,20,4.372955
14433,22,4.106653
14434,23,3.982335
14435,20,3.5585632
14436,22,4.0985
14437,22,2.0940278
14438,22,2.4885533
14439,21,2.5096726
14440,23,2.0914454
14441,26,3.179598
14442,26,2.7611642
14443,27,3.2890546
14444,28,3.2814348
14445,26,2.1884475
14446,26,2.8043654
14447,23,2.6378763
14448,25,2.735976
14449,21,2.5081003
14450,24,2.6125064
14451,22,4.671581
14452,22,3.5827277
14453,24,2.870385
14454,21,1.8838451
14455,23,2.6510022
14456,25,2.3909748
14457,22,2.6443706
14458,16,3.166988
14459,18,1.834644
14460,14,4.5147805
14461,12,4.1028533
14462,12,2.9136193
14463,9,2.7015162
14464,3,4.2395544
14465,6,3.6559715
14466,5,4.2477803
14467,3,1.8636807
14468,4,3.6256099
14469,4,4.867894
14470,5,6.117642
14471,5,4.6072307
14472,5,4.0526376
14473,5,4.165567
14474,7,3.8558383
14475,8,4.8228393
14476,7,3.5981998
14477,7,3.885485
14478,4,4.788875
14479,1,
14480,5,2.72903
14481,1,
14482,6,2.7198875
14483,2,
14484,1,
14485,34,2.4002836
14486,4,6.2206283
14487,4,6.8341784
14488,0,
14489,2,
14490,6,3.0092294
14491,5,2.5194993
14492,4,4.786899
14493,6,2.411245
14494,13,4.0605016
14495,5,1.670752
14496,12,2.6634324
14497,6,3.546349
14498,6,3.5547636
14499,2,
14500,0,
14501,0,
14502,1,
14503,0,
14504,0,
14505,0,
14506,0,
14507,0,
14508,0,
14509,0,
14510,0,
14511,0,
14512,0,
14513,0,
14514,0,
14515,0,
14516,0,
14517,0,
14518,0,
14519,0,
14520,0,
14521,0,
14522,0,
14523,0,
14524,0,
14525,0,
14526,0,
14527,0,
14528,0,
14529,0,
14530,0,
14531,0,
14532,0,
14533,33,2.2366042
14534,35,2.4292707
14535,39,2.0803945
14536,39,2.3131588
14537,40,1.9895033
14538,38,2.2232165
14539,40,2.519785
14540,35,2.7655134
14541,33,2.9281046
14542,33,3.0319896
14543,30,3.2602978
14544,37,2.9873562
14545,35,4.1275473
14546,35,3.581268
14547,35,3.8728256
14548,36,3.5358434
14549,37,3.871336
14550,35,2.7319784
14551,34,2.9997532
14552,37,2.4550402
14553,36,2.9003384
14554,38,2.773997
14555,37,2.729648
14556,36,3.5248349
14557,35,4.469249
14558,37,4.0128884
14559,36,3.9354444
14560,34,4.079238
14561,31,2.9563491
14562,32,3.32882
14563,37,3.0239506
14564,33,2.4549184
14565,37,3.3965771
14566,41,3.5980387
14567,43,2.9559276
14568,47,3.0811503
14569,41,3.1915853
14570,42,3.1738572
14571,47,2.9851832
14572,47,2.0496328
14573,43,3.3438804
14574,45,2.2842543
14575,43,2.7653153
14576,45,3.0304282
14577,46,2.5313797
14578,46,2.850275
14579,45,2.6332996
14580,49,2.5111587
14581,49,3.0685992
14582,46,2.9800339
14583,48,3.0642972
14584,49,3.1960716
14585,33,4.5623517
14586,33,5.0481205
14587,27,4.845489
14588,27,4.66617
14589,24,5.8538237
14590,16,5.6207933
14591,19,5.3250012
14592,6,3.4086545
14593,13,6.6054363
14594,16,5.2552714
14595,13,5.036841
14596,9,3.1237
14597,15,5.3331676
14598,21,4.364313
14599,18,1.8467112
14600,21,3.0526311
14601,19,1.0525312
14602,19,2.3181555
14603,16,5.938504
14604,19,9.641144
14605,5,3.4810736
14606,11,8.499842
14607,8,2.6917043
14608,2,
14609,18,2.729009
14610,25,3.0533838
14611,39,4.175534
14612,53,2.542606
14613,53,2.840468
14614,52,2.218709
14615,44,2.6961524
14616,36,2.5572057
14617,0,
14618,0,
14619,0,
14620,6,2.7414947
14621,21,4.189136
14622,21,2.7925866
14623,16,2.656381
14624,15,4.4405704
14625,4,3.5692327
14626,8,3.156058
14627,4,2.38366
14628,9,2.7209117
14629,8,4.589658
14630,8,2.7624092
14631,1,
14632,0,
14633,13,2.8926046
14634,7,2.5797873
14635,7,1.856424
14636,2,
14637,17,2.0698135
14638,19,3.4760542
14639,16,2.5970337
14640,15,3.5518138
14641,24,2.9755461
14642,25,3.409786
14643,33,3.5815904
14644,31,7.405035
14645,1,
14646,1,
14647,18,2.8371143
14648,47,2.9334965
14649,30,2.7039273
14650,51,3.2530792
14651,46,2.5751386
14652,45,1.6795319
14653,8,6.3111677
14654,0,
14655,14,2.320758
14656,36,4.4818635
14657,39,3.1408467
14658,34,3.0223398
14659,18,4.083263
14660,3,3.2772703
14661,4,1.0124717
14662,17,5.3562636
14663,16,4.25843
14664,4,3.3319633
14665,12,4.6609807
14666,15,2.4825215
14667,11,2.6120195
14668,9,2.9407802
14669,10,4.5625973
14670,8,3.9710393
14671,1,
14672,15,5.210821
14673,11,2.9876435
14674,5,1.6366324
14675,6,3.7471468
14676,13,3.0627112
14677,7,3.4391575
14678,13,3.6678448
14679,12,3.7775383
14680,26,4.464471
14681,18,2.6267977
14682,25,4.2044125
14683,9,3.9192567
14684,3,0.8174889
14685,11,3.1738424
14686,11,4.278219
14687,4,1.2700996
14688,0,
14689,6,1.8372658
14690,10,2.2530541
14691,5,3.1035564
14692,5,2.9833386
14693,4,2.942117
14694,1,
14695,4,1.763986
14696,11,3.7496877
14697,9,3.686179
14698,17,3.4420907
14699,17,3.3751853
14700,13,2.3956494
14701,18,3.0158637
14702,13,3.171641
14703,26,4.040304
14704,37,3.0701332
14705,17,4.0716677
14706,10,3.2725556
14707,2,
14708,15,2.69419
14709,16,4.771931
14710,20,3.980151
14711,16,1.6994437
14712,21,2.9923978
14713,20,2.3158984
14714,30,4.196255
14715,35,4.4590197
14716,24,5.5735044
14717,32,2.7162356
14718,15,4.081474
14719,20,4.428368
14720,23,4.8828635
14721,24,4.4273524
14722,22,6.1894655
14723,17,5.851041
14724,16,5.279736
14725,0,
14726,6,4.8349156
14727,1,
14728,8,3.62013
14729,19,3.4511752
14730,21,2.1266427
14731,16,5.5672793
14732,27,3.3955095
14733,40,3.017001
14734,25,3.6794572
14735,45,2.2936792
14736,44,1.7757771
14737,53,1.4819793
14738,53,1.4361101
14739,52,1.6205807
14740,53,3.5329056
14741,42,3.9775336
14742,45,4.4249353
14743,39,4.8214116
14744,37,5.049473
14745,32,3.2622638
14746,38,5.4790955
14747,33,2.0968215
14748,44,3.017615
14749,52,2.6675868
14750,52,2.3653681
14751,52,1.4691337
14752,52,1.308175
14753,52,1.0379448
14754,51,1.153307
14755,51,1.7256093
14756,51,1.9451165
14757,50,2.8011053
14758,50,1.9963862
14759,38,1.2862871
14760,41,1.8467813
14761,39,2.4790144
14762,40,3.0573308
14763,26,3.700604
14764,36,3.3274322
14765,9,4.357557
14766,0,
14767,4,2.0391536
14768,1,
14769,1,
14770,9,2.299342
14771,15,3.070314
14772,7,5.260547
14773,4,0.9263494
14774,12,4.5613832
14775,9,4.455247
14776,13,3.9856439
14777,18,6.2531433
14778,12,2.9595335
14779,15,4.0232706
14780,2,
14781,2,
14782,3,0.9367967
14783,4,5.3088946
14784,1,
14785,3,4.007214
14786,4,4.646261
14787,4,5.360432
14788,2,
14789,3,1.129891
14790,2,
14791,5,1.1525115
14792,7,4.0981765
14793,7,4.6886244
14794,6,2.1859405
14795,4,2.0295987
14796,7,2.7374902
14797,7,2.644456
14798,6,2.394795
14799,10,2.792489
14800,8,2.7922788
14801,8,3.1057644
14802,6,3.38982
14803,8,2.7538953
14804,7,1.2301157
14805,6,1.030657
14806,5,2.5180128
14807,6,2.9280198
14808,4,2.9677188
14809,2,
14810,4,1.513239
14811,1,
14812,3,1.9254282
14813,2,
14814,3,0.8560412
14815,2,
14816,1,
14817,3,4.4717293
14818,0,
14819,0,
14820,0,
14821,7,3.031851
14822,4,0.9463297
14823,6,2.0658984
14824,1,
14825,9,4.665701
14826,7,2.6827633
14827,7,2.3559275
14828,5,2.439073
14829,5,1.4509072
14830,7,3.0621061
14831,1,
14832,4,2.373552
14833,3,2.393331
14834,3,2.4254951
14835,4,3.215334
14836,3,0.3563034
14837,4,3.0727835
14838,2,
14839,0,
14840,2,
14841,0,
14842,1,
14843,0,
14844,0,
14845,5,0.746531
14846,7,3.2613618
14847,8,5.777904
14848,6,3.4895165
14849,8,5.524963
14850,9,4.3972187
14851,7,1.992254
14852,9,6.389287
14853,7,3.6354015
14854,8,6.8284307
14855,12,4.3287063
14856,9,4.9758167
14857,7,3.568175
14858,7,5.987908
14859,5,2.6663094
14860,6,4.4815836
14861,6,4.8118386
14862,8,5.1817193
14863,9,5.111001
14864,6,4.4568143
14865,5,1.4803185
14866,4,2.1051157
14867,3,1.8694646
14868,0,
14869,1,
14870,1,
14871,0,
14872,3,1.3775133
14873,1,
14874,3,2.5785217
14875,5,1.8166457
14876,4,1.7593783
14877,4,2.0598927
14878,2,
14879,3,2.0442908
14880,3,3.1260483
14881,3,0.25080416
14882,3,0.7669436
14883,7,5.562737
14884,5,4.6070237
14885,7,6.475453
14886,7,6.932893
14887,8,6.2191353
14888,7,9.282146
14889,3,1.108804
14890,6,1.1505723
14891,10,3.9730835
14892,8,4.4096746
14893,0,
14894,4,1.3275154
14895,5,1.487687
14896,3,1.0163437
14897,8,1.5721374
14898,6,3.3173301
14899,5,1.9762471
14900,8,4.9711027
14901,6,2.2944844
14902,6,5.9348288
14903,5,3.7446651
14904,5,3.0951557
14905,4,3.3358066
14906,12,2.8145921
14907,5,5.0941763
14908,19,3.9624305
14909,23,2.5542893
14910,22,3.3925183
14911,22,2.641505
14912,23,3.8155034
14913,23,4.350424
14914,21,4.7555604
14915,14,4.444791
14916,15,4.5080447
14917,10,4.751926
14918,9,8.252027
14919,8,7.11422
14920,12,6.137965
14921,16,4.7990613
14922,17,5.496975
14923,19,6.322966
14924,21,7.1113005
14925,19,5.394015
14926,22,6.7707343
14927,24,4.761927
14928,11,6.2679257
14929,1,
14930,4,3.7485695
14931,4,5.1964564
14932,8,7.8449483
14933,5,3.679669
14934,10,6.756792
14935,10,4.954281
14936,7,5.334813
14937,5,4.125718
14938,10,5.3923974
14939,8,4.790737
14940,8,4.580075
14941,6,1.6642691
14942,3,2.265932
14943,5,3.10492
14944,4,1.7905041
14945,4,2.3014836
14946,4,1.9528173
14947,1,
14948,1,
14949,5,1.4228066
14950,6,3.4995449
14951,8,4.1112957
14952,8,2.0896206
14953,13,3.970812
14954,14,2.635243
14955,5,2.0969799
14956,7,2.73093
14957,4,1.7144446
14958,3,1.7669736
14959,0,
14960,0,
14961,0,
14962,0,
14963,0,
14964,0,
14965,0,
14966,0,
14967,0,
14968,0,
14969,0,
14970,0,
14971,19,1.7322612
14972,20,1.9664757
14973,18,2.388016
14974,21,2.1239464
14975,22,1.8823848
14976,22,1.4026034
14977,20,1.8543088
14978,22,2.1404877
14979,20,1.8185215
14980,20,1.2070609
14981,16,3.727605
14982,17,2.0555677
14983,20,1.9435909
14984,21,1.6471604
14985,21,2.3367345
14986,16,2.2544098
14987,14,1.9319737
14988,15,1.9358388
14989,13,3.0454345
14990,13,2.0266314
14991,13,3.1140804
14992,4,4.615249
14993,3,1.2516149
14994,4,2.290645
14995,5,3.151978
14996,5,2.9503887
14997,6,3.6226385
14998,4,3.8971965
14999,3,1.483359
15000,5,3.0754611
15001,7,4.3352942
15002,9,5.313046
15003,12,3.987109
15004,15,3.3314366
15005,12,2.253635
15006,13,2.649172
15007,12,3.59046
15008,12,2.365069
15009,13,1.9061157
15010,16,2.5655148
15011,15,2.9846175
15012,15,3.917748
15013,15,3.46916
15014,14,4.599693
15015,10,4.9190154
15016,12,4.6794286
15017,10,4.032511
15018,11,3.509652
15019,10,4.1839485
15020,12,3.9269507
15021,13,3.4237936
15022,11,3.5661132
15023,11,2.618527
15024,11,2.6117334
15025,12,2.3159847
15026,11,3.3042393
15027,10,2.6969795
15028,12,2.4150753
15029,13,1.7312466
15030,9,3.9431105
15031,5,4.1431293
15032,5,5.5542064
15033,4,4.48748
15034,3,0.7995335
15035,5,5.744031
15036,9,5.6168566
15037,9,3.4371767
15038,0,
15039,0,
15040,0,
15041,0,
15042,0,
15043,0,
15044,0,
15045,0,
15046,0,
15047,0,
15048,0,
15049,0,
15050,0,
15051,0,
15052,0,
15053,0,
15054,0,
15055,0,
15056,0,
15057,0,
15058,0,
15059,0,
15060,0,
15061,0,
15062,0,
15063,0,
15064,0,
15065,4,3.4990523
15066,6,3.3500242
15067,10,4.569898
15068,9,5.0787315
15069,11,4.9013834
15070,4,4.5078464
15071,4,4.389549
15072,5,7.7078314
15073,5,7.8520164
15074,1,
15075,1,
15076,1,
15077,3,5.5456967
15078,5,7.030996
15079,6,5.373274
15080,13,4.635647
15081,4,5.8620644
15082,5,1.6907132
15083,5,5.432077
15084,7,5.43635
15085,4,5.2931604
15086,5,5.757392
15087,10,4.7774487
15088,8,2.7166383
15089,7,2.4008121
15090,9,3.2516296
15091,8,1.9598279
15092,3,3.3604534
15093,0,
15094,4,0.9578636
15095,10,2.1630259
15096,10,3.0999973
15097,13,2.5993323
15098,11,3.8596785
15099,9,2.3062465
15100,8,2.8227673
15101,10,4.1536155
15102,10,3.896741
15103,6,1.972816
15104,2,
15105,0,
15106,1,
15107,1,
15108,1,
15109,0,
15110,5,1.2935473
15111,4,1.21354
15112,5,1.3345485
15113,0,
15114,0,
15115,5,2.5633721
15116,14,2.6444356
15117,9,1.3655388
15118,12,3.6088734
15119,0,
15120,0,
15121,0,
15122,0,
15123,0,
15124,0,
15125,2,
15126,5,2.2991633
15127,7,1.8637557
15128,7,2.4087634
15129,10,1.6223705
15130,11,2.5690079
15131,13,1.6502875
15132,12,1.7109098
15133,13,2.1984978
15134,8,0.8319644
15135,8,3.9692423
15136,8,1.5970402
15137,10,1.2482098
15138,8,4.2142277
15139,7,7.041263
15140,5,2.8925002
15141,1,
15142,3,0.8100681
15143,3,0.63645124
15144,5,1.7723277
15145,10,3.7291734
15146,12,1.996641
15147,11,3.0905273
15148,11,2.8709846
15149,11,2.5087974
15150,12,2.1653733
15151,13,1.8867111
15152,15,1.6498965
15153,15,1.3091248
15154,14,3.327552
15155,14,1.9020584
15156,15,4.6556287
15157,11,3.0662677
15158,13,4.5002136
15159,10,4.676987
15160,16,2.9008417
15161,17,2.1280282
15162,19,3.9775934
15163,16,3.9260669
15164,7,1.5806545
15165,9,1.8961123
15166,8,1.9123214
15167,6,1.7684184
15168,3,1.7172695
15169,4,4.15464
15170,4,2.4155679
15171,2,
15172,6,4.081238
15173,3,2.7288618
15174,5,3.6896818
15175,10,3.4886377
15176,11,3.0987906
15177,14,4.724039
15178,13,3.0607395
15179,14,3.042148
15180,18,3.2126007
15181,18,2.5056946
15182,21,1.8645444
15183,24,2.4059424
15184,24,2.4806325
15185,24,3.2947698
15186,23,3.3408487
15187,23,2.1086264
15188,22,2.6821134
15189,21,4.224674
15190,24,4.150794
15191,25,1.3305228
15192,25,2.288175
15193,26,2.0184393
15194,26,2.6680737
15195,23,2.5976164
15196,21,3.1956968
15197,6,3.0165431
15198,14,4.8124185
15199,2,
15200,10,2.4919307
15201,10,3.914255
15202,9,2.1202493
15203,11,3.864138
15204,7,3.9780369
15205,12,2.7682443
15206,26,3.619111
15207,24,4.2585835
15208,26,3.715182
15209,26,4.325931
15210,29,3.775608
15211,29,1.8765919
15212,31,1.284228
15213,31,1.6986141
15214,31,3.6367154
15215,29,2.8085978
15216,27,3.7430065
15217,26,3.9041908
15218,28,2.9503376
15219,27,3.5562897
15220,17,4.10075
15221,12,2.2710927
15222,9,4.370785
15223,5,2.113259
15224,5,2.7093663
15225,4,5.2859893
15226,6,3.2193992
15227,1,
15228,3,3.0129116
15229,4,4.136524
15230,5,1.2464045
15231,3,1.4710734
15232,4,1.5638644
15233,6,2.399202
15234,2,
15235,0,
15236,4,5.567986
15237,1,
15238,5,7.5969434
15239,7,5.84474
15240,4,4.4261155
15241,8,8.141864
15242,10,5.470254
15243,9,3.7192366
15244,8,1.734384
15245,4,2.8163788
15246,2,
15247,11,4.82054
15248,16,3.0849535
15249,10,2.2207873
15250,12,9.709994
15251,7,4.6789827
15252,0,
15253,0,
15254,8,4.9309335
15255,0,
15256,9,5.4372063
15257,4,3.1816542
15258,5,3.4584882
15259,5,1.5087508
15260,11,3.4751523
15261,13,2.5029938
15262,14,3.1976697
15263,15,3.3252578
15264,10,2.4373848
15265,6,1.3274542
15266,6,1.8074852
15267,2,
15268,5,1.4231385
15269,3,3.5933354
15270,1,
15271,3,3.6231182
15272,7,4.5852323
15273,9,3.7834747
15274,9,4.1364446
15275,0,
15276,1,
15277,12,2.1583364
15278,11,0.97379905
15279,7,2.722949
15280,4,1.8485899
15281,7,2.114686
15282,12,4.3314567
15283,12,5.2896285
15284,5,1.9688851
15285,4,1.6253507
15286,1,
15287,6,0.2736168
15288,6,0.8928013
15289,10,3.6305606
15290,14,4.0831866
15291,16,2.006085
15292,19,1.8902606
15293,18,1.7699648
15294,19,1.4503871
15295,18,1.3363684
15296,18,1.3014047
15297,20,2.22763
15298,0,
15299,0,
15300,0,
15301,0,
15302,0,
15303,0,
15304,0,
15305,0,
15306,0,
15307,2,
15308,6,2.893425
15309,6,5.3561497
15310,5,3.9617612
15311,5,3.54749
15312,4,4.8208632
15313,5,3.9742768
15314,7,2.9372258
15315,6,3.7545962
15316,3,3.9070556
15317,4,2.6379988
15318,0,
15319,4,1.8934348
15320,5,3.0341394
15321,7,1.7159061
15322,8,2.6785989
15323,8,2.9123168
15324,7,1.6383736
15325,8,1.9471678
15326,10,2.723545
15327,6,3.0809438
15328,2,
15329,5,2.7742877
15330,3,1.2716492
15331,4,2.0930665
15332,1,
15333,3,2.1468272
15334,6,2.8505762
15335,6,3.1952786
15336,7,1.4649588
15337,5,1.9063588
15338,0,
15339,5,2.5418823
15340,5,1.5811236
15341,4,1.8523673
15342,1,
15343,12,3.2582955
15344,21,2.5310848
15345,11,4.082056
15346,16,3.9797235
15347,13,2.8967814
15348,17,6.408042
15349,12,3.5590277
15350,13,3.5526004
15351,12,2.8803356
15352,17,1.8607903
15353,19,1.8522319
15354,21,2.0541606
15355,18,1.7591895
15356,16,2.4450366
15357,15,2.1782124
15358,16,2.1372044
15359,12,5.0262175
15360,10,3.2196822
15361,4,2.869198
15362,13,2.5440073
15363,14,2.4250443
15364,5,2.0645142
15365,2,
15366,13,3.0894294
15367,10,3.3199084
15368,13,2.169807
15369,12,2.9314733
15370,14,2.0638354
15371,14,3.557152
15372,15,2.9035106
15373,20,2.336456
15374,21,1.9821632
15375,21,2.1464088
15376,25,1.5446448
15377,24,3.0122077
15378,26,2.4426506
15379,22,2.0525944
15380,23,2.6994097
15381,25,3.150842
15382,22,2.1957479
15383,28,3.5091429
15384,27,3.637507
15385,22,3.0023823
15386,21,2.8343356
15387,10,2.0212276
15388,11,2.9561143
15389,15,2.5965781
15390,17,2.5615766
15391,18,1.2344617
15392,21,2.6249585
15393,16,1.1163131
15394,24,4.0125747
15395,21,2.2180529
15396,15,3.5575604
15397,13,5.129901
15398,11,4.956305
15399,9,3.7465096
15400,0,
15401,0,
15402,0,
15403,0,
15404,4,1.2375875
15405,7,2.9632103
15406,7,3.0509095
15407,4,2.0676003
15408,4,2.344527
15409,0,
15410,7,0.91209435
15411,9,1.4619282
15412,13,2.8056786
15413,9,1.9117043
15414,13,2.8657482
15415,13,4.137772
15416,7,4.5956545
15417,9,4.27524
15418,5,4.133785
15419,5,1.2164559
15420,6,2.6326225
15421,12,2.1848867
15422,14,3.2024093
15423,18,1.5130856
15424,18,1.8829101
15425,17,2.999869
15426,16,4.433284
15427,17,2.7059965
15428,18,3.0276186
15429,25,3.3738732
15430,29,2.758421
15431,40,3.2606478
15432,52,3.650129
15433,49,2.2309759
15434,51,2.3267462
15435,38,3.181076
15436,43,3.303924
15437,26,2.4042645
15438,30,2.6142154
15439,28,1.7926584
15440,30,2.6319356
15441,32,2.944169
15442,33,2.343
15443,34,2.2030208
15444,32,1.9037253
15445,31,1.3969698
15446,32,2.217211
15447,31,2.388253
15448,29,3.1560283
15449,29,3.373505
15450,30,3.0242944
15451,25,3.970264
15452,27,3.645202
15453,20,5.5360727
15454,19,5.044634
15455,17,4.6928697
15456,14,5.116342
15457,6,5.2365584
15458,0,
15459,4,3.5568712
15460,1,
15461,1,
15462,1,
15463,0,
15464,6,2.750646
15465,10,2.634259
15466,3,1.0699909
15467,4,7.2208424
15468,5,2.3910325
15469,5,0.7811154
15470,7,4.7769446
15471,16,2.5634618
15472,26,5.8911347
15473,22,4.334344
15474,13,2.9964726
15475,5,1.9193227
15476,3,1.7558576
15477,7,0.82395965
15478,7,2.3532746
15479,6,1.2576728
15480,8,3.4813871
15481,0,
15482,0,
15483,3,1.5490627
15484,2,
15485,7,3.1822996
15486,3,1.7298872
15487,3,1.4175974
15488,8,2.679166
15489,7,2.2350974
15490,4,3.1880026
15491,12,3.564054
15492,14,4.481441
15493,6,3.1331794
15494,9,5.075454
15495,1,
15496,7,1.8850043
15497,6,1.9636704
15498,7,0.90629554
15499,5,1.5355766
15500,3,0.53406674
15501,2,
15502,4,2.3025773
15503,4,1.3357741
15504,6,1.6960362
15505,10,3.7916274
15506,10,4.9520946
15507,1,
15508,0,
15509,0,
15510,3,3.1592386
15511,6,4.2668395
15512,6,3.8419907
15513,7,2.4252424
15514,10,5.67111
15515,12,2.8406107
15516,11,3.272555
15517,12,3.0488932
15518,10,2.556653
